ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
SouthernSgaw-145_hip-1-1,SouthernSgaw-145_hip-1,kɔ³¹,1720,false,expert,,,,,1
SouthernSgaw-147_horn-1-1,SouthernSgaw-147_horn-1,nə³³,1742,false,expert,,,,,1
SouthernSgaw-148_hornet-1-1,SouthernSgaw-148_hornet-1,phlɨ⁵⁵,1755,false,expert,,,,,1
SouthernSgaw-149_horse-1-1,SouthernSgaw-149_horse-1,kə¹¹se⁴⁵’,1768,false,expert,,,,,1
SouthernSgaw-149_horse-1-2,SouthernSgaw-149_horse-1,kə¹¹se⁴⁵’,1767,false,expert,,,,,2
SouthernSgaw-150_hundred-1-1,SouthernSgaw-150_hundred-1,kə¹¹ja³³,1787,false,expert,,,,,1
SouthernSgaw-150_hundred-1-2,SouthernSgaw-150_hundred-1,kə¹¹ja³³,1786,false,expert,,,,,2
SouthernSgaw-151_husband-1-1,SouthernSgaw-151_husband-1,wa³³,1803,false,expert,,,,,1
SouthernSgaw-152_illpainfulsick-1-1,SouthernSgaw-152_illpainfulsick-1,cha⁵⁵,1815,false,expert,,,,,1
SouthernSgaw-153_insect-1-1,SouthernSgaw-153_insect-1,xa³¹,1829,false,expert,,,,,1
SouthernSgaw-154_intestines-1-1,SouthernSgaw-154_intestines-1,pɣai¹¹̈,1840,false,expert,,,,,1
SouthernSgaw-155_iron-1-1,SouthernSgaw-155_iron-1,thaɁ²¹,1853,false,expert,,,,,1
SouthernSgaw-156_itchy-1-1,SouthernSgaw-156_itchy-1,saɁ²¹,1866,false,expert,,,,,1
SouthernSgaw-157_kidney-1-1,SouthernSgaw-157_kidney-1,kə¹¹le³¹,1879,false,expert,,,,,1
SouthernSgaw-157_kidney-1-2,SouthernSgaw-157_kidney-1,kə¹¹le³¹,1878,false,expert,,,,,2
SouthernSgaw-158_leaf-1-1,SouthernSgaw-158_leaf-1,la⁴⁵’,1894,false,expert,,,,,1
SouthernSgaw-159_leechland-1-1,SouthernSgaw-159_leechland-1,sɔuɁ²¹,1907,false,expert,,,,,1
SouthernSgaw-160_leechwater-1-1,SouthernSgaw-160_leechwater-1,tə¹¹li³³,1923,false,expert,,,,,1
SouthernSgaw-160_leechwater-1-2,SouthernSgaw-160_leechwater-1,tə¹¹li³³,1921,false,expert,,,,,2
SouthernSgaw-161_leftside-1-1,SouthernSgaw-161_leftside-1,ce⁴⁵’,1934,false,expert,,,,,1
SouthernSgaw-162_leg-1-1,SouthernSgaw-162_leg-1,khɔ⁴⁵’,1947,false,expert,,,,,1
SouthernSgaw-163_lemurflyingflyingsquirrel-1-1,SouthernSgaw-163_lemurflyingflyingsquirrel-1,plai¹¹̈,1959,false,expert,,,,,1
SouthernSgaw-164_lickv-1-1,SouthernSgaw-164_lickv-1,li⁴⁵’,1971,false,expert,,,,,1
SouthernSgaw-165_liedownsleep-1-1,SouthernSgaw-165_liedownsleep-1,mi⁵⁵,1981,false,expert,,,,,1
SouthernSgaw-166_lightweight-1-1,SouthernSgaw-166_lightweight-1,phɣi⁵⁵,1993,false,expert,,,,,1
SouthernSgaw-167_linearmeasureofabout89inchesaspan-1-1,SouthernSgaw-167_linearmeasureofabout89inchesaspan-1,tha⁵⁵,2005,false,expert,,,,,1
SouthernSgaw-168_linearmeasureofabouthalfayardclosedhand-1-1,SouthernSgaw-168_linearmeasureofabouthalfayardclosedhand-1,pla³¹,46,false,expert,,,,,1
SouthernSgaw-169_linearmeasureofabouthalfayardopenhand-1-1,SouthernSgaw-169_linearmeasureofabouthalfayardopenhand-1,tɨ³³,2025,false,expert,,,,,1
SouthernSgaw-170_linearmeasureofabouttwoyards-1-1,SouthernSgaw-170_linearmeasureofabouttwoyards-1,khli⁵⁵,2036,false,expert,,,,,1
SouthernSgaw-171_listento-1-1,SouthernSgaw-171_listento-1,na⁴⁵,2046,false,expert,,,,,1
SouthernSgaw-172_livestay-1-1,SouthernSgaw-172_livestay-1,Ɂu⁴⁵,2059,false,expert,,,,,1
SouthernSgaw-173_liver-1-1,SouthernSgaw-173_liver-1,su⁴⁵’,2072,false,expert,,,,,1
SouthernSgaw-174_longoftime-1-1,SouthernSgaw-174_longoftime-1,ji¹¹̈,2098,false,expert,,,,,1
SouthernSgaw-175_longoflengthtallhigh-1-1,SouthernSgaw-175_longoflengthtallhigh-1,thɔ⁵⁵,2086,false,expert,,,,,1
SouthernSgaw-177_loris-1-1,SouthernSgaw-177_loris-1,ta¹¹chi⁵⁵,2122,false,expert,,,,,1
SouthernSgaw-177_loris-1-2,SouthernSgaw-177_loris-1,ta¹¹chi⁵⁵,2120,false,expert,,,,,2
SouthernSgaw-178_lousechickeninsect-1-1,SouthernSgaw-178_lousechickeninsect-1,chɔ⁵⁵xa³¹,579,false,expert,,,,,1
SouthernSgaw-178_lousechickeninsect-1-2,SouthernSgaw-178_lousechickeninsect-1,chɔ⁵⁵xa³¹,1829,false,expert,,,,,2
SouthernSgaw-179_lousehead-1-1,SouthernSgaw-179_lousehead-1,su⁴⁵’,2153,false,expert,,,,,1
SouthernSgaw-180_lung-1-1,SouthernSgaw-180_lung-1,su⁴⁵’,2166,false,expert,,,,,1
SouthernSgaw-181_maggot-1-1,SouthernSgaw-181_maggot-1,lə⁴⁵’,2180,false,expert,,,,,1
SouthernSgaw-182_maleofanimalsfather-1-1,SouthernSgaw-182_maleofanimalsfather-1,pha⁵⁵,2193,false,expert,,,,,1
SouthernSgaw-183_manmale-1-1,SouthernSgaw-183_manmale-1,khwa⁵⁵,2205,false,expert,,,,,1
SouthernSgaw-184_mango-1-1,SouthernSgaw-184_mango-1,khoɁ²¹,2219,false,expert,,,,,1
SouthernSgaw-185_manymuch-1-1,SouthernSgaw-185_manymuch-1,Ɂa⁵⁵,2230,false,expert,,,,,1
SouthernSgaw-186_mat-1-1,SouthernSgaw-186_mat-1,khlɔ⁴⁵’,2243,false,expert,,,,,1
SouthernSgaw-187_milipede-1-1,SouthernSgaw-187_milipede-1,si⁵⁵wa³¹de⁵⁵,2253,false,expert,,,,,1
SouthernSgaw-187_milipede-1-2,SouthernSgaw-187_milipede-1,si⁵⁵wa³¹de⁵⁵,2255,false,expert,,,,,2
SouthernSgaw-187_milipede-1-3,SouthernSgaw-187_milipede-1,si⁵⁵wa³¹de⁵⁵,12,false,expert,,,,,3
SouthernSgaw-188_mole-1-1,SouthernSgaw-188_mole-1,wi³³,2279,false,expert,,,,,1
SouthernSgaw-190_monitorlizardland-1-1,SouthernSgaw-190_monitorlizardland-1,khɔuɁ²¹,2302,false,expert,,,,,1
SouthernSgaw-191_monitorlizardwater-1-1,SouthernSgaw-191_monitorlizardwater-1,re⁵⁵,2311,false,expert,,,,,1
SouthernSgaw-193_moonmonth-1-1,SouthernSgaw-193_moonmonth-1,la⁵⁵,2328,false,expert,,,,,1
SouthernSgaw-195_mouserat-1-1,SouthernSgaw-195_mouserat-1,jɨ³¹,2349,false,expert,,,,,1
SouthernSgaw-197_nail-1-1,SouthernSgaw-197_nail-1,mi⁴⁵’,2372,false,expert,,,,,1
SouthernSgaw-198_name-1-1,SouthernSgaw-198_name-1,mi³³,2388,false,expert,,,,,1
SouthernSgaw-199_narrow-1-1,SouthernSgaw-199_narrow-1,Ɂi⁴⁵’,2401,false,expert,,,,,1
SouthernSgaw-200_navelumbilicalcord-1-1,SouthernSgaw-200_navelumbilicalcord-1,de⁵⁵,2413,false,expert,,,,,1
SouthernSgaw-202_new-1-1,SouthernSgaw-202_new-1,sɔ⁵⁵,2442,false,expert,,,,,1
SouthernSgaw-203_nine-1-1,SouthernSgaw-203_nine-1,khwi⁵⁵,2454,false,expert,,,,,1
SouthernSgaw-204_obtainreceivetakeget-1-1,SouthernSgaw-204_obtainreceivetakeget-1,ne³¹,2468,false,expert,,,,,1
SouthernSgaw-205_oldofhumans-1-1,SouthernSgaw-205_oldofhumans-1,pɣa³¹,2480,false,expert,,,,,1
SouthernSgaw-206_oldofthings-1-1,SouthernSgaw-206_oldofthings-1,li³³,2493,false,expert,,,,,1
SouthernSgaw-207_one-1-1,SouthernSgaw-207_one-1,təɁ²¹,2505,false,expert,,,,,1
SouthernSgaw-211_pangolinanteater-1-1,SouthernSgaw-211_pangolinanteater-1,ju³³,2547,false,expert,,,,,1
SouthernSgaw-212_parrotparakeet-1-1,SouthernSgaw-212_parrotparakeet-1,ki⁴⁵’,2559,false,expert,,,,,1
SouthernSgaw-213_pathtrailway-1-1,SouthernSgaw-213_pathtrailway-1,klɛ³³,2570,false,expert,,,,,1
SouthernSgaw-214_peacock-1-1,SouthernSgaw-214_peacock-1,pɣa¹¹̈,2579,false,expert,,,,,1
SouthernSgaw-215_pencoop-1-1,SouthernSgaw-215_pencoop-1,kəɁ²¹po³³,2591,false,expert,,,,,1
SouthernSgaw-215_pencoop-1-2,SouthernSgaw-215_pencoop-1,kəɁ²¹po³³,2590,false,expert,,,,,2
SouthernSgaw-216_penis-1-1,SouthernSgaw-216_penis-1,the⁴⁵’,2604,false,expert,,,,,1
SouthernSgaw-217_pheasant-1-1,SouthernSgaw-217_pheasant-1,ɣai¹¹̈,2616,false,expert,,,,,1
SouthernSgaw-218_pig-1-1,SouthernSgaw-218_pig-1,thɔɁ²¹,315,false,expert,,,,,1
SouthernSgaw-219_pile-1-1,SouthernSgaw-219_pile-1,pu⁴⁵’,2637,false,expert,,,,,1
SouthernSgaw-220_pointedasofneedlessharppoint-1-1,SouthernSgaw-220_pointedasofneedlessharppoint-1,cu⁵⁵,2649,false,expert,,,,,1
SouthernSgaw-221_pole-1-1,SouthernSgaw-221_pole-1,thu⁴⁵’,2662,false,expert,,,,,1
SouthernSgaw-222_porcupine-1-1,SouthernSgaw-222_porcupine-1,su⁴⁵’,2673,false,expert,,,,,1
SouthernSgaw-223_porcupinebrushtailed-1-1,SouthernSgaw-223_porcupinebrushtailed-1,ba⁵⁵,2683,false,expert,,,,,1
SouthernSgaw-224_pot-1-1,SouthernSgaw-224_pot-1,pə³³,2693,false,expert,,,,,1
SouthernSgaw-225_poundv-1-1,SouthernSgaw-225_poundv-1,tu³¹,2708,false,expert,,,,,1
SouthernSgaw-226_pullup-1-1,SouthernSgaw-226_pullup-1,thɛɁ²¹,2718,false,expert,,,,,1
SouthernSgaw-227_pumpkinash-1-1,SouthernSgaw-227_pumpkinash-1,lu³¹,2725,false,expert,,,,,1
SouthernSgaw-228_push-1-1,SouthernSgaw-228_push-1,chɔ⁴⁵’,2735,false,expert,,,,,1
SouthernSgaw-229_putonwear-1-1,SouthernSgaw-229_putonwear-1,soɁ²¹,2755,false,expert,,,,,1
SouthernSgaw-230_putonanecklacewear-1-1,SouthernSgaw-230_putonanecklacewear-1,lai¹¹̈,2744,false,expert,,,,,1
SouthernSgaw-231_putoutthetongue-1-1,SouthernSgaw-231_putoutthetongue-1,li⁴⁵’,2769,false,expert,,,,,1
SouthernSgaw-232_quail-1-1,SouthernSgaw-232_quail-1,pə¹¹wi⁵⁵,2779,false,expert,,,,,1
SouthernSgaw-232_quail-1-2,SouthernSgaw-232_quail-1,pə¹¹wi⁵⁵,2778,false,expert,,,,,2
SouthernSgaw-234_raisefeedanimals-1-1,SouthernSgaw-234_raisefeedanimals-1,bɨ⁴⁵’,2804,false,expert,,,,,1
SouthernSgaw-235_rattan-1-1,SouthernSgaw-235_rattan-1,re³¹,2813,false,expert,,,,,1
SouthernSgaw-236_reachinto-1-1,SouthernSgaw-236_reachinto-1,bɔuɁ²¹,2825,false,expert,,,,,1
SouthernSgaw-237_resin-1-1,SouthernSgaw-237_resin-1,thɔuɁ²¹,2836,false,expert,,,,,1
SouthernSgaw-238_rightside-1-1,SouthernSgaw-238_rightside-1,thwɛ⁵⁵,2846,false,expert,,,,,1
SouthernSgaw-239_ripecooked-1-1,SouthernSgaw-239_ripecooked-1,mi⁵⁵,2858,false,expert,,,,,1
SouthernSgaw-240_roastbystuffingintofreshbamboosections-1-1,SouthernSgaw-240_roastbystuffingintofreshbamboosections-1,te³³,2871,false,expert,,,,,1
SouthernSgaw-241_root-1-1,SouthernSgaw-241_root-1,ɣi³¹,2882,false,expert,,,,,1
SouthernSgaw-243_rubcleanpolishscrub-1-1,SouthernSgaw-243_rubcleanpolishscrub-1,thɔuɁ²¹,2901,false,expert,,,,,1
SouthernSgaw-244_salt-1-1,SouthernSgaw-244_salt-1,sa⁴⁵’,2910,false,expert,,,,,1
SouthernSgaw-245_saltysweet-1-1,SouthernSgaw-245_saltysweet-1,chɨ⁵⁵,2922,false,expert,,,,,1
SouthernSgaw-246_sand-1-1,SouthernSgaw-246_sand-1,mɛɁ²¹,2934,false,expert,,,,,1
SouthernSgaw-248_sell-1-1,SouthernSgaw-248_sell-1,cha⁵⁵,2953,false,expert,,,,,1
SouthernSgaw-250_seven-1-1,SouthernSgaw-250_seven-1,nwi⁵⁵,2973,false,expert,,,,,1
SouthernSgaw-251_sew-1-1,SouthernSgaw-251_sew-1,chaɁ²¹,2986,false,expert,,,,,1
SouthernSgaw-253_sheep-1-1,SouthernSgaw-253_sheep-1,su⁵⁵,3006,false,expert,,,,,1
SouthernSgaw-254_shivering-1-1,SouthernSgaw-254_shivering-1,kə¹¹noɁ²¹,3018,false,expert,,,,,1
SouthernSgaw-254_shivering-1-2,SouthernSgaw-254_shivering-1,kə¹¹noɁ²¹,3017,false,expert,,,,,2
SouthernSgaw-255_shootv-1-1,SouthernSgaw-255_shootv-1,khaɁ²¹,3034,false,expert,,,,,1
SouthernSgaw-256_shortlow-1-1,SouthernSgaw-256_shortlow-1,phɨ⁴⁵’,3047,false,expert,,,,,1
SouthernSgaw-258_shovewiththefoot-1-1,SouthernSgaw-258_shovewiththefoot-1,thu⁵⁵,3067,false,expert,,,,,1
SouthernSgaw-259_six-1-1,SouthernSgaw-259_six-1,xɨ⁵⁵,3077,false,expert,,,,,1
SouthernSgaw-260_skink-1-1,SouthernSgaw-260_skink-1,plɛ¹¹̈,3088,false,expert,,,,,1
SouthernSgaw-261_sleeping-1-1,SouthernSgaw-261_sleeping-1,mi⁵⁵ni³¹,1981,false,expert,,,,,1
SouthernSgaw-261_sleeping-1-2,SouthernSgaw-261_sleeping-1,mi⁵⁵ni³¹,3103,false,expert,,,,,2
SouthernSgaw-262_slippery-1-1,SouthernSgaw-262_slippery-1,ble⁵⁵,3113,false,expert,,,,,1
SouthernSgaw-263_smellv-1-1,SouthernSgaw-263_smellv-1,nɨ⁵⁵,3125,false,expert,,,,,1
SouthernSgaw-264_snailland-1-1,SouthernSgaw-264_snailland-1,khlu⁴⁵’,3136,false,expert,,,,,1
SouthernSgaw-266_snake-1-1,SouthernSgaw-266_snake-1,ɣɨ³¹,3154,false,expert,,,,,1
SouthernSgaw-267_soninlaw-1-1,SouthernSgaw-267_soninlaw-1,ma¹¹̈,3167,false,expert,,,,,1
SouthernSgaw-268_sour-1-1,SouthernSgaw-268_sour-1,chi⁴⁵’,3179,false,expert,,,,,1
SouthernSgaw-270_spitv-1-1,SouthernSgaw-270_spitv-1,thu⁵⁵,3205,false,expert,,,,,1
SouthernSgaw-271_spleen-1-1,SouthernSgaw-271_spleen-1,mɔ⁵⁵,3215,false,expert,,,,,1
SouthernSgaw-272_splitbamboostrip-1-1,SouthernSgaw-272_splitbamboostrip-1,bla⁴⁵’,3227,false,expert,,,,,1
SouthernSgaw-273_sprayv-1-1,SouthernSgaw-273_sprayv-1,pru⁵⁵,3236,false,expert,,,,,1
SouthernSgaw-274_spreadoutamat-1-1,SouthernSgaw-274_spreadoutamat-1,da⁵⁵,3246,false,expert,,,,,1
SouthernSgaw-275_squeezemassage-1-1,SouthernSgaw-275_squeezemassage-1,ci³¹,3259,false,expert,,,,,1
SouthernSgaw-276_squirrel-1-1,SouthernSgaw-276_squirrel-1,li⁴⁵’,3271,false,expert,,,,,1
SouthernSgaw-277_standv-1-1,SouthernSgaw-277_standv-1,thə⁴⁵’,3282,false,expert,,,,,1
SouthernSgaw-278_star-1-1,SouthernSgaw-278_star-1,cha⁴⁵’,3295,false,expert,,,,,1
SouthernSgaw-279_stealv-1-1,SouthernSgaw-279_stealv-1,hɨ⁴⁵’,3308,false,expert,,,,,1
SouthernSgaw-281_stomach-1-1,SouthernSgaw-281_stomach-1,phɨ⁵⁵,3324,false,expert,,,,,1
SouthernSgaw-282_stonerock-1-1,SouthernSgaw-282_stonerock-1,lɨ³¹,3338,false,expert,,,,,1
SouthernSgaw-283_stringrope-1-1,SouthernSgaw-283_stringrope-1,pli³³,3351,false,expert,,,,,1
SouthernSgaw-285_sun-1-1,SouthernSgaw-285_sun-1,mɨ³¹,3375,false,expert,,,,,1
SouthernSgaw-286_sunlighthot-1-1,SouthernSgaw-286_sunlighthot-1,ku³¹,3388,false,expert,,,,,1
SouthernSgaw-287_swayswing-1-1,SouthernSgaw-287_swayswing-1,thu⁴⁵’,3402,false,expert,,,,,1
SouthernSgaw-288_swollenswelling-1-1,SouthernSgaw-288_swollenswelling-1,ɲɔɁ²¹,3410,false,expert,,,,,1
SouthernSgaw-289_tail-1-1,SouthernSgaw-289_tail-1,mɛ³¹,3423,false,expert,,,,,1
SouthernSgaw-290_tastelessfaded-1-1,SouthernSgaw-290_tastelessfaded-1,bla⁵⁵,3436,false,expert,,,,,1
SouthernSgaw-291_ten-1-1,SouthernSgaw-291_ten-1,chi⁵⁵,3445,false,expert,,,,,1
SouthernSgaw-292_tendon-1-1,SouthernSgaw-292_tendon-1,thu⁴⁵’,3458,false,expert,,,,,1
SouthernSgaw-293_termite-1-1,SouthernSgaw-293_termite-1,pə¹¹ɁɔuɁ²¹,3466,false,expert,,,,,1
SouthernSgaw-293_termite-1-2,SouthernSgaw-293_termite-1,pə¹¹ɁɔuɁ²¹,3468,false,expert,,,,,2
SouthernSgaw-294_termitewinged-1-1,SouthernSgaw-294_termitewinged-1,pi³¹,3485,false,expert,,,,,1
SouthernSgaw-297_thinasofcloth-1-1,SouthernSgaw-297_thinasofcloth-1,bu⁵⁵,3518,false,expert,,,,,1
SouthernSgaw-298_thousand-1-1,SouthernSgaw-298_thousand-1,thu⁵⁵,3530,false,expert,,,,,1
SouthernSgaw-299_threadaneedle-1-1,SouthernSgaw-299_threadaneedle-1,tɨ³¹,3545,false,expert,,,,,1
SouthernSgaw-300_three-1-1,SouthernSgaw-300_three-1,sə⁵⁵,3557,false,expert,,,,,1
SouthernSgaw-301_tick-1-1,SouthernSgaw-301_tick-1,khi⁴⁵’,3570,false,expert,,,,,1
SouthernSgaw-302_tieastring-1-1,SouthernSgaw-302_tieastring-1,cə⁵⁵,3581,false,expert,,,,,1
SouthernSgaw-305_toad-1-1,SouthernSgaw-305_toad-1,di⁴⁵’sɨ⁴⁵’,1498,false,expert,,,,,1
SouthernSgaw-305_toad-1-2,SouthernSgaw-305_toad-1,di⁴⁵’sɨ⁴⁵’,3618,false,expert,,,,,2
SouthernSgaw-306_tomorrow-1-1,SouthernSgaw-306_tomorrow-1,ɣɔ³³,3643,false,expert,,,,,1
SouthernSgaw-307_tongue-1-1,SouthernSgaw-307_tongue-1,ple³³,3654,false,expert,,,,,1
SouthernSgaw-308_torn-1-1,SouthernSgaw-308_torn-1,tɛ¹¹̈,3667,false,expert,,,,,1
SouthernSgaw-309_tortoise-1-1,SouthernSgaw-309_tortoise-1,khlaiɁ²¹,3680,false,expert,,,,,1
SouthernSgaw-310_tread-1-1,SouthernSgaw-310_tread-1,jɔ³¹,3693,false,expert,,,,,1
SouthernSgaw-312_trunkofanelephant-1-1,SouthernSgaw-312_trunkofanelephant-1,mlu³³,3713,false,expert,,,,,1
SouthernSgaw-313_two-1-1,SouthernSgaw-313_two-1,khi⁵⁵,3727,false,expert,,,,,1
SouthernSgaw-314_urine-1-1,SouthernSgaw-314_urine-1,chi⁴⁵’,3740,false,expert,,,,,1
SouthernSgaw-315_vagina-1-1,SouthernSgaw-315_vagina-1,li³¹,3752,false,expert,,,,,1
SouthernSgaw-316_vomitv-1-1,SouthernSgaw-316_vomitv-1,bɣoɁ²¹,3763,false,expert,,,,,1
SouthernSgaw-317_vulture-1-1,SouthernSgaw-317_vulture-1,lɔ³³kə¹¹_ta¹¹̈,3775,false,expert,,,,,1
SouthernSgaw-317_vulture-1-2,SouthernSgaw-317_vulture-1,lɔ³³kə¹¹_ta¹¹̈,3777,false,expert,,,,,2
SouthernSgaw-317_vulture-1-3,SouthernSgaw-317_vulture-1,lɔ³³kə¹¹_ta¹¹̈,3776,false,expert,,,,,3
SouthernSgaw-318_waist-1-1,SouthernSgaw-318_waist-1,jɔ³¹de⁵⁵,3804,false,expert,,,,,1
SouthernSgaw-318_waist-1-2,SouthernSgaw-318_waist-1,jɔ³¹de⁵⁵,2413,false,expert,,,,,2
SouthernSgaw-319_wart-1-1,SouthernSgaw-319_wart-1,thɔuɁ²¹,3831,false,expert,,,,,1
SouthernSgaw-320_warm-1-1,SouthernSgaw-320_warm-1,lə³³,3818,false,expert,,,,,1
SouthernSgaw-321_washtheface-1-1,SouthernSgaw-321_washtheface-1,pla³¹,3850,false,expert,,,,,1
SouthernSgaw-322_washclothes-1-1,SouthernSgaw-322_washclothes-1,chɣɨ⁴⁵’,3839,false,expert,,,,,1
SouthernSgaw-323_wasp-1-1,SouthernSgaw-323_wasp-1,tɨ³¹de⁵⁵,3862,false,expert,,,,,1
SouthernSgaw-323_wasp-1-2,SouthernSgaw-323_wasp-1,tɨ³¹de⁵⁵,2413,false,expert,,,,,2
SouthernSgaw-324_water-1-1,SouthernSgaw-324_water-1,thi⁵⁵,3878,false,expert,,,,,1
SouthernSgaw-325_wearashoulderbag-1-1,SouthernSgaw-325_wearashoulderbag-1,chi⁵⁵,3891,false,expert,,,,,1
SouthernSgaw-326_weaveclothloom-1-1,SouthernSgaw-326_weaveclothloom-1,tha⁴⁵’,3916,false,expert,,,,,1
SouthernSgaw-327_weavebaskets-1-1,SouthernSgaw-327_weavebaskets-1,thi⁵⁵,3903,false,expert,,,,,1
SouthernSgaw-328_weevil-1-1,SouthernSgaw-328_weevil-1,ɣɨ³¹,3928,false,expert,,,,,1
SouthernSgaw-329_wet-1-1,SouthernSgaw-329_wet-1,cɔ⁴⁵’,3938,false,expert,,,,,1
SouthernSgaw-330_white-1-1,SouthernSgaw-330_white-1,wa⁵⁵,3951,false,expert,,,,,1
SouthernSgaw-331_wide-1-1,SouthernSgaw-331_wide-1,lɛ³¹,3963,false,expert,,,,,1
SouthernSgaw-332_wife-1-1,SouthernSgaw-332_wife-1,ma⁵⁵,3977,false,expert,,,,,1
SouthernSgaw-333_wild-1-1,SouthernSgaw-333_wild-1,mi³³,316,false,expert,,,,,1
SouthernSgaw-334_win-1-1,SouthernSgaw-334_win-1,nɨ³³,4002,false,expert,,,,,1
SouthernSgaw-335_wing-1-1,SouthernSgaw-335_wing-1,daiɁ²¹,4012,false,expert,,,,,1
SouthernSgaw-336_wrongmistakeerror-1-1,SouthernSgaw-336_wrongmistakeerror-1,ma⁴⁵’,4025,false,expert,,,,,1
SouthernSgaw-337_yampotato-1-1,SouthernSgaw-337_yampotato-1,nwɛ⁴⁵’,4039,false,expert,,,,,1
SouthernSgaw-338_year-1-1,SouthernSgaw-338_year-1,ni⁴⁵’,4051,false,expert,,,,,1
SouthernSgaw-339_yellow-1-1,SouthernSgaw-339_yellow-1,bɔ⁵⁵,4064,false,expert,,,,,1
SouthernSgaw-340_yes-1-1,SouthernSgaw-340_yes-1,mɛ³¹,4074,false,expert,,,,,1
SouthernSgaw-341_youngsofttender-1-1,SouthernSgaw-341_youngsofttender-1,ca³¹,4085,false,expert,,,,,1
WesternBwe-2_ant-1-1,WesternBwe-2_ant-1,do³³,21,false,expert,,,,,1
WesternBwe-3_arrive-1-1,WesternBwe-3_arrive-1,do³³,33,false,expert,,,,,1
WesternBwe-4_arrowdart-1-1,WesternBwe-4_arrowdart-1,blɛ³³,46,false,expert,,,,,1
WesternBwe-5_ascendgouprise-1-1,WesternBwe-5_ascendgouprise-1,tha³³,59,false,expert,,,,,1
WesternBwe-8_bamboo-1-1,WesternBwe-8_bamboo-1,hʊ³³,91,false,expert,,,,,1
WesternBwe-9_bamboorat-1-1,WesternBwe-9_bamboorat-1,khɛ⁵⁵,103,false,expert,,,,,1
WesternBwe-10_bamboostrip-1-1,WesternBwe-10_bamboostrip-1,θrɛ⁵⁵,126,false,expert,,,,,1
WesternBwe-11_bambooshoot-1-1,WesternBwe-11_bambooshoot-1,ɓa³³,114,false,expert,,,,,1
WesternBwe-12_barknleatherskin-1-1,WesternBwe-12_barknleatherskin-1,phe³³,138,false,expert,,,,,1
WesternBwe-13_bat-1-1,WesternBwe-13_bat-1,plɛ¹¹,149,false,expert,,,,,1
WesternBwe-15_bearanimal-1-1,WesternBwe-15_bearanimal-1,thɛ⁵⁵,171,false,expert,,,,,1
WesternBwe-17_beeapiscerana-1-1,WesternBwe-17_beeapiscerana-1,wɛ³³,191,false,expert,,,,,1
WesternBwe-18_beeapisdorsata-1-1,WesternBwe-18_beeapisdorsata-1,_nɪ³³,203,false,expert,,,,,1
WesternBwe-20_belowunderunderneath-1-1,WesternBwe-20_belowunderunderneath-1,gɔ¹¹lɛ¹¹,227,false,expert,,,,,1
WesternBwe-20_belowunderunderneath-1-2,WesternBwe-20_belowunderunderneath-1,gɔ¹¹lɛ¹¹,224,false,expert,,,,,2
WesternBwe-20_belowunderunderneath-2-1,WesternBwe-20_belowunderunderneath-2,-lɛ¹¹,224,false,expert,,,,,1
WesternBwe-21_biglarge-1-1,WesternBwe-21_biglarge-1,do³³,242,false,expert,,,,,1
WesternBwe-22_bird-1-1,WesternBwe-22_bird-1,tho³³,253,false,expert,,,,,1
WesternBwe-24_bitter-1-1,WesternBwe-24_bitter-1,khe³³,275,false,expert,,,,,1
WesternBwe-25_blood-1-1,WesternBwe-25_blood-1,θwi³³,288,false,expert,,,,,1
WesternBwe-25_blood-2-1,WesternBwe-25_blood-2,θu³³,11,false,expert,,,,,1
WesternBwe-26_blowafire-1-1,WesternBwe-26_blowafire-1,u³³,302,false,expert,,,,,1
WesternBwe-28_boat-1-1,WesternBwe-28_boat-1,khli³³,336,false,expert,,,,,1
WesternBwe-30_boilv-1-1,WesternBwe-30_boilv-1,a⁵⁵phrɔ³³,471,false,expert,,,,,1
WesternBwe-30_boilv-1-2,WesternBwe-30_boilv-1,a⁵⁵phrɔ³³,359,false,expert,,,,,2
WesternBwe-31_bone-1-1,WesternBwe-31_bone-1,-khwi³³,371,false,expert,,,,,1
WesternBwe-32_braid-1-1,WesternBwe-32_braid-1,θre³³,383,false,expert,,,,,1
WesternBwe-33_brain-1-1,WesternBwe-33_brain-1,-no¹¹,394,false,expert,,,,,1
WesternBwe-35_breasts-1-1,WesternBwe-35_breasts-1,nu³³,420,false,expert,,,,,1
WesternBwe-36_brokensplitseparate-1-1,WesternBwe-36_brokensplitseparate-1,pha³³,431,false,expert,,,,,1
WesternBwe-37_buffalo-1-1,WesternBwe-37_buffalo-1,bə³³ne³³,444,false,expert,,,,,1
WesternBwe-37_buffalo-1-2,WesternBwe-37_buffalo-1,bə³³ne³³,445,false,expert,,,,,2
WesternBwe-38_buy-1-1,WesternBwe-38_buy-1,a⁵⁵bwɪ³³,471,false,expert,,,,,1
WesternBwe-38_buy-1-2,WesternBwe-38_buy-1,a⁵⁵bwɪ³³,469,false,expert,,,,,2
WesternBwe-40_carryontheback-1-1,WesternBwe-40_carryontheback-1,phu³³,506,false,expert,,,,,1
WesternBwe-41_caterpillar-1-1,WesternBwe-41_caterpillar-1,θa³³,514,false,expert,,,,,1
WesternBwe-43_carapaceshell-1-1,WesternBwe-43_carapaceshell-1,ko⁵⁵,483,false,expert,,,,,1
